# SCOP release 2020-04-30
# http://scop.mrc-lmb.cam.ac.uk
# based on PDB release 2020-04-21
# based on UniProt realese 2020-04-22
# based on SIFTS release 2020-04-19
# FA-DOMID FA-PDBID FA-PDBREG FA-UNIID FA-UNIREG SF-DOMID SF-PDBID SF-PDBREG SF-UNIID SF-UNIREG SCOPCLA
8045703 3H8D C:1143-1264 Q64331 1143-1264 8091604 3H8D C:1143-1264 Q64331 1143-1264 TP=1,CL=1000003,CF=2001470,SF=3002524,FA=4004627
8020480 1MK4 A:1-156 P54562 1-156 8032860 1MK4 A:1-156 P54562 1-156 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8020695 1N71 A:1-180 Q47764 1-180 8033075 1N71 A:1-180 Q47764 1-180 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8020972 1WWZ A:1-157 O59596 1-157 8033352 1WWZ A:1-157 O59596 1-157 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8021148 1I1D D:1-159 P43577 1-159 8033528 1I1D D:1-159 P43577 1-159 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8021200 1NSL A:1-179 P96579 1-179 8033580 1NSL A:1-179 P96579 1-179 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8021350 2D4P A:1-130 Q5SIW0 1-130 8033730 2D4P A:1-130 Q5SIW0 1-130 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8021590 1IIC A:34-218 P14743 34-218 8033970 1IIC A:34-218 P14743 34-218 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001819
8021592 1IIC A:219-455 P14743 219-455 8033972 1IIC A:219-455 P14743 219-455 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001819
8021796 1Y7R A:1-133 A0A0H3JSZ8 1-133 8034176 1Y7R A:1-133 A0A0H3JSZ8 1-133 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8021853 1Y9K A:1-152 Q81FK8 1-152 8034233 1Y9K A:1-152 Q81FK8 1-152 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8021854 1Y9W A:1-140 Q81CG1 1-140 8034234 1Y9W A:1-140 Q81CG1 1-140 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8021870 2HQY A:135-298 Q8A1H2 135-298 8034250 2HQY A:135-298 Q8A1H2 135-298 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4003300
8021871 2HQY A:1-134 Q8A1H2 1-134 8034251 2HQY A:1-134 Q8A1H2 1-134 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4003300
8021905 2HV2 A:2-286 Q836T6 2-286 8034285 2HV2 A:2-286 Q836T6 2-286 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4002291
8021960 2I00 A:10-300 Q831Y9 10-300 8034340 2I00 A:10-300 Q831Y9 10-300 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4002291
8022263 1YK3 A:10-207 P9WK15 10-207 8034643 1YK3 A:10-207 P9WK15 10-207 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8022287 2JDC A:2-146 Q65LG7 2-146 8034667 2JDC A:2-146 Q65LG7 2-146 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8022343 1YLE A:1-338 P80357 1-338 8034723 1YLE A:1-338 P80357 1-338 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4003932
8022482 1YR0 A:4-166 A9CJR4 2-164 8034862 1YR0 A:4-166 A9CJR4 2-164 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8022499 1YRE A:11-193 Q9HYX1 11-193 8034879 1YRE A:11-193 Q9HYX1 11-193 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8022560 1YVK A:5-155 O32248 5-155 8034940 1YVK A:5-155 O32248 5-155 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8022568 1YVO A:4-172 Q9HUU7 4-172 8034948 1YVO A:4-172 Q9HUU7 4-172 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8022583 1UFH A:2-156 O32293 2-156 8034963 1UFH A:2-156 O32293 2-156 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8022625 1YX0 A:1-151 P94562 1-151 8035005 1YX0 A:1-151 P94562 1-151 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8022751 1Z4E A:4-153 Q9KBG0 4-153 8035131 1Z4E A:4-153 Q9KBG0 4-153 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8022760 1Z4R A:497-658 Q92830 497-658 8035140 1Z4R A:497-658 Q92830 497-658 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8022891 2OZG A:8-290 Q3M362 8-290 8035271 2OZG A:8-290 Q3M362 8-290 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4002291
8023455 1VHS A:2-163 P71043 2-163 8035835 1VHS A:2-163 P71043 2-163 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8023622 1CM0 A:492-654 Q92831 492-654 8036002 1CM0 A:492-654 Q92831 492-654 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8023627 1YGH A:99-262 Q03330 99-262 8036007 1YGH A:99-262 Q03330 99-262 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8023633 1QST A:49-208 Q27198 49-208 8036013 1QST A:49-208 Q27198 49-208 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8023636 1BO4 A:25-161 Q53396 25-161 8036016 1BO4 A:25-161 Q53396 25-161 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8023637 1QSM A:7-156 Q06592 7-156 8036017 1QSM A:7-156 Q06592 7-156 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8023653 1BOB A:6-320 Q12341 6-320 8036033 1BOB A:6-320 Q12341 6-320 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8023655 1FY7 A:162-434 Q08649 162-434 8036035 1FY7 A:162-434 Q08649 162-434 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8023657 1CJW A:30-195 Q29495 30-195 8036037 1CJW A:30-195 Q29495 30-195 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8024414 1NE9 A:1-164 Q9EY50 2-165 8036793 1NE9 A:1-164 Q9EY50 2-165 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4003300
8024415 1NE9 A:165-335 Q9EY50 166-336 8036794 1NE9 A:165-335 Q9EY50 166-336 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4003300
8024537 2AE6 A:1-161 Q839D1 1-161 8036916 2AE6 A:1-161 Q839D1 1-161 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8024697 2AJ6 A:1-118 A0A0H3JUY4 1-118 8037076 2AJ6 A:1-118 A0A0H3JUY4 1-118 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8024925 2ARH A:1-196 O67778 1-196 8037304 2ARH A:1-196 O67778 1-196 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4003935
8024968 2ATR A:1-137 A0A0H2UND0 1-137 8037347 2ATR A:1-137 A0A0H2UND0 1-137 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8025550 2BEI B:3-169 Q96F10 3-169 8037929 2BEI B:3-169 Q96F10 3-169 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8026476 1RO5 A:1-197 P33883 1-197 8038855 1RO5 A:1-197 P33883 1-197 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4002737
8026736 2C27 A:5-310 P9WJM7 5-310 8039115 2C27 A:5-310 P9WJM7 5-310 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8026756 1S3Z A:1-145 Q9R381 1-145 8039135 1S3Z A:1-145 Q9R381 1-145 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8027009 2CY2 A:1-174 Q5SJ05 2-175 8039388 2CY2 A:1-174 Q5SJ05 2-175 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8027091 2CXA A:1-232 P0A8P1 1-232 8039470 2CXA A:1-232 P0A8P1 1-232 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4003927
8027202 1Q2Y A:1-140 O31628 1-140 8039581 1Q2Y A:1-140 O31628 1-140 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8027803 2EUI A:1-153 Q9HX01 1-153 8040182 2EUI A:1-153 Q9HX01 1-153 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8027831 1TIQ A:2-172 P21340 2-172 8040210 1TIQ A:2-172 P21340 2-172 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8028383 2FCK A:1-178 A0A0H3AIE8 1-178 8040762 2FCK A:1-178 A0A0H3AIE8 1-178 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8028436 2FE7 B:3-158 Q9I640 3-158 8040815 2FE7 B:3-158 Q9I640 3-158 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8028493 1KZF A:1-210 P54656 1-210 8040872 1KZF A:1-210 P54656 1-210 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4002737
8028580 2FIA A:1-157 Q833M5 1-157 8040959 2FIA A:1-157 Q833M5 1-157 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8028598 2FIW A:2-157 Q6N8A5 2-157 8040977 2FIW A:2-157 Q6N8A5 2-157 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8028747 2FL4 A:1-146 Q836M4 1-146 8041126 2FL4 A:1-146 Q836M4 1-146 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8028898 2FSR A:4-167 A9CHU9 4-167 8041277 2FSR A:4-167 A9CHU9 4-167 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8029211 1M4I A:1-181 P9WQG9 1-181 8041590 1M4I A:1-181 P9WQG9 1-181 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8029251 2G3A A:1-137 Q7CXI0 1-137 8041630 2G3A A:1-137 Q7CXI0 1-137 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8029266 2G3T A:3-169 P21673 3-169 8041645 2G3T A:3-169 P21673 3-169 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8029279 1SQH A:7-303 Q9VR51 7-303 8041658 1SQH A:7-303 Q9VR51 7-303 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001537
8029409 2GAN A:1-182 O58467 1-182 8041788 2GAN A:1-182 O58467 1-182 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8029436 2GE3 A:6-169 A9CI25 5-168 8041815 2GE3 A:6-169 A9CI25 5-168 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8029534 2GIV A:60-274 Q9H7Z6 233-447 8041913 2GIV A:60-274 Q9H7Z6 233-447 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8029781 2H5M A:1-94 A0A0H2WXG3 1-94 8042160 2H5M A:1-94 A0A0H2WXG3 1-94 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8029826 1GHE A:4-173 P16966 4-173 8042205 1GHE A:4-173 P16966 4-173 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8030209 4M3S A:1-160 Q9HV14 1-160 8042588 4M3S A:1-160 Q9HV14 1-160 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8030226 1IYK A:60-224 P30418 60-224 8042605 1IYK A:60-224 P30418 60-224 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001819
8030227 1IYK A:225-451 P30418 225-451 8042606 1IYK A:225-451 P30418 225-451 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001819
8030406 1U6M A:4-189 Q836Z8 2-187 8042785 1U6M A:4-189 Q836Z8 2-187 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8030703 1VKC A:2-150 Q8U4Q2 2-150 8043082 1VKC A:2-150 Q8U4Q2 2-150 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8030715 1LRZ A:1-165 P0A0A5 1-165 8043094 1LRZ A:1-165 P0A0A5 1-165 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4003300
8030717 1LRZ A:166-244,A:310-412 P0A0A5 166-244,310-412 8043096 1LRZ A:166-244,A:310-412 P0A0A5 166-244,310-412 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4003300
8031366 2OZU A:563-776 Q92794 563-776 8043744 2OZU A:563-776 Q92794 563-776 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8031476 1XEB A:2-150 Q9I717 2-150 8043854 1XEB A:2-150 Q9I717 2-150 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8031655 1XMT A:5-99 Q9CAQ2 16-110 8044033 1XMT A:5-99 Q9CAQ2 16-110 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8047063 4KSA C:175-450 Q6NCB2 175-450 8054011 4KSA C:180-424 Q6NCB2 180-424 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4005426
8047061 4KSF A:167-444 B9K0V9 167-444 8054013 4KSF A:172-415 B9K0V9 172-415 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4005426
8047062 2YGW B:191-487 O95822 191-487 8054015 2YGW B:196-458 O95822 196-458 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4005426
8047064 4KS9 A:192-473 Q1LJK6 192-473 8054017 4KS9 A:197-448 Q1LJK6 197-448 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4005426
8058688 3S6F A:1-143 Q9RTS8 1-143 8058689 3S6F A:1-143 Q9RTS8 1-143 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8058690 5ISV A:1-148 P0A944 1-148 8058691 5ISV A:1-148 P0A944 1-148 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8058864 1R57 A:1-94 A0A0H3JTC0 1-94 8058865 1R57 A:1-94 A0A0H3JTC0 1-94 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8058866 5I0C A:2-90 P39274 2-90 8058867 5I0C A:2-90 P39274 2-90 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8058909 3R95 A:4-183 Q47510 341-520 8058910 3R95 A:4-183 Q47510 341-520 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8058911 3FBU A:1-168 A0A0F7RDX9 1-168 8058912 3FBU A:1-168 A0A0F7RDX9 1-168 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8058913 2VZY A:2-212 P9WQG7 2-212 8058914 2VZY A:2-212 P9WQG7 2-212 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8058915 3IGR A:2-184 Q5DZH6 2-184 8058916 3IGR A:2-184 Q5DZH6 2-184 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8060298 6EDD A:9-192 Q9HX72 9-192 8060299 6EDD A:9-192 Q9HX72 9-192 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8060300 3JUW A:5-171 Q7VZN9 5-171 8060301 3JUW A:5-171 Q7VZN9 5-171 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8060302 5WIF C:1-174 A0A384LKN0 1-174 8060303 5WIF C:1-174 A0A384LKN0 1-174 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8060304 3WR7 A:3-172 A0A0M3KKU5 1-170 8060305 3WR7 A:3-172 A0A0M3KKU5 1-170 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8060306 4R9M B:5-172 P0A951 5-172 8060307 4R9M B:5-172 P0A951 5-172 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8060308 4YGO E:4-170 Q9KL03 4-170 8060309 4YGO E:4-170 Q9KL03 4-170 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8060310 5IX3 A:1-165 U5NVV0 1-165 8060311 5IX3 A:1-165 U5NVV0 1-165 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8060312 3F8K A:5-146 Q97V23 5-146 8060313 3F8K A:5-146 Q97V23 5-146 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8060314 5DWN C:1-178 A0A0H3AQB6 1-178 8060315 5DWN C:1-178 A0A0H3AQB6 1-178 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8060316 4PV6 E:8-154 Q97CT7 8-154 8060317 4PV6 E:8-154 Q97CT7 8-154 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8060343 3DR6 B:1-168 Q8ZPD3 1-168 8060344 3DR6 B:1-168 Q8ZPD3 1-168 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8060345 4J3G C:3-164 Q2YRK4 3-164 8060346 4J3G C:3-164 Q2YRK4 3-164 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8060347 2JLM B:1-182 Q6FBS8 1-182 8060348 2JLM B:1-182 Q6FBS8 1-182 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8060349 4MBU A:1-162 A0A0H3JXG2 1-162 8060350 4MBU A:1-162 A0A0H3JXG2 1-162 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8060351 4JXQ A:1-185 Q92L60 1-185 8060352 4JXQ A:1-185 Q92L60 1-185 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8060353 5WPH A:4-182 Q88LK7 4-182 8060354 5WPH A:4-182 Q88LK7 4-182 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8060355 5T7E C:7-181 P16426 7-181 8060356 5T7E C:7-181 P16426 7-181 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8060357 4H89 A:2-170 D2Q3N2 2-170 8060358 4H89 A:2-170 D2Q3N2 2-170 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8060359 3LD2 A:1-158 Q8DRZ8 1-158 8060360 3LD2 A:1-158 Q8DRZ8 1-158 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8060361 2VI7 B:6-169 Q9I3W7 6-169 8060362 2VI7 B:6-169 Q9I3W7 6-169 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8064405 5JQ4 B:1-143 Q5HH30 1-143 8064406 5JQ4 B:1-143 Q5HH30 1-143 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8064407 3EFA A:1-144 F9UPE4 1-144 8064408 3EFA A:1-144 F9UPE4 1-144 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8064521 6AO7 A:2-154 A0A1T3E2H1 2-154 8064522 6AO7 A:2-154 A0A1T3E2H1 2-154 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8064523 3FYN A:2-154 B0BFQ1 2-154 8064524 3FYN A:2-154 B0BFQ1 2-154 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8078450 4E2A A:3-172 Q8DT67 3-172 8078451 4E2A A:3-172 Q8DT67 3-172 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8078452 3F0A A:1-159 Q9HL57 1-159 8078453 3F0A A:1-159 Q9HL57 1-159 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8078454 3FNC A:1-160 Q92E50 1-160 8078455 3FNC A:1-160 Q92E50 1-160 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8078456 3D8P A:2-161 A0A0H3JTS0 2-161 8078457 3D8P A:2-161 A0A0H3JTS0 2-161 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8078458 4LX9 A:60-216 Q980R9 11-167 8078459 4LX9 A:60-216 Q980R9 11-167 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8078506 3BJ7 A:3-169 P48026 3-169 8078507 3BJ7 A:3-169 P48026 3-169 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8080262 3P2F A:1-196 Q4VSJ8 1-196 8080263 3P2F A:1-196 Q4VSJ8 1-196 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4002737
8080264 5W8E A:1-211 Q89VI2 1-211 8080265 5W8E A:1-211 Q89VI2 1-211 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4002737
8081161 2VEZ A:26-190 Q4WCU5 26-190 8081162 2VEZ A:26-190 Q4WCU5 26-190 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8081163 3T90 A:3-149 Q9LFU9 3-149 8081164 3T90 A:3-149 Q9LFU9 3-149 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8081165 4AG7 A:1-165 Q17427 1-165 8081166 4AG7 A:1-165 Q17427 1-165 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8081167 3FB3 A:2-143 Q383G8 6-147 8081168 3FB3 A:2-143 Q383G8 6-147 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8081169 3CXS A:1-182 Q96EK6 1-182 8081170 3CXS A:1-182 Q96EK6 1-182 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8081171 3PP9 B:1-183 A0A0F7RFF7 1-183 8081172 3PP9 B:1-183 A0A0F7RFF7 1-183 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8081173 2PDO E:1-140 P63422 1-140 8081174 2PDO E:1-140 P63422 1-140 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8081175 4QUS A:1-140 P76539 1-140 8081176 4QUS A:1-140 P76539 1-140 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8082036 2PR8 A:11-183 Q8GLI5 11-183 8082037 2PR8 A:11-183 Q8GLI5 11-183 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8083060 2I79 D:4-172 A0A0H2URR1 4-172 8083061 2I79 D:4-172 A0A0H2URR1 4-172 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8083062 3EO4 B:351-502 Q58462 333-484 8083063 3EO4 B:351-502 Q58462 333-484 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8083064 2KCW A:1-147 P09163 1-147 8083065 2KCW A:1-147 P09163 1-147 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8083719 3LOD A:1-152 A6T8Z3 1-152 8083720 3LOD A:1-152 A6T8Z3 1-152 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8083934 1V0C A:21-199 Q6SJ71 21-199 8083935 1V0C A:21-199 Q6SJ71 21-199 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8084045 5US1 F:3-178 Q52424 3-178 8084046 5US1 F:3-178 Q52424 3-178 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8084560 2OU2 A:178-452 Q92993 230-504 8084561 2OU2 A:178-452 Q92993 230-504 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8084562 5GK9 A:336-606 O95251 336-608 8084563 5GK9 A:336-606 O95251 336-608 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8084652 2P0W A:23-341 O14929 23-341 8084653 2P0W A:23-341 O14929 23-341 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8085574 4YFJ B:22-176 Q51407 22-176 8085575 4YFJ B:22-176 Q51407 22-176 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8085576 5HMN C:1-152 A0A059WV44 1-152 8085577 5HMN C:1-152 A0A059WV44 1-152 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8085578 5F46 A:8-157 A0A059WZ16 8-157 8085579 5F46 A:8-157 A0A059WZ16 8-157 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8086915 3H4Q A:1-168 A0A0H3JZG0 1-168 8086916 3H4Q A:1-168 A0A0H3JZG0 1-168 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8086925 4M85 A:1-182 A0A0H3JUR0 1-182 8086926 4M85 A:1-182 A0A0H3JUR0 1-182 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8087498 4X5K A:3-155 Q9GZZ1 3-155 8087499 4X5K A:3-155 Q9GZZ1 3-155 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8087500 4E0A A:1-156 Q9KD11 1-156 8087501 4E0A A:1-156 Q9KD11 1-156 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8087502 2DXQ A:4-150 A9CI53 4-150 8087503 2DXQ A:4-150 A9CI53 4-150 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8088687 3OWC A:11-182 Q9I0Q8 11-182 8088688 3OWC A:11-182 Q9I0Q8 11-182 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8088750 2ZXV A:1-188 Q5SHD1 1-188 8088751 2ZXV A:1-188 Q5SHD1 1-188 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8088752 6C30 A:-1-209 A0A0D6IYM9 7-217 8088753 6C30 A:-1-209 A0A0D6IYM9 7-217 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8088754 6C32 A:1-209 A0R3G9 1-209 8088755 6C32 A:1-209 A0R3G9 1-209 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8088756 6ERD A:44-211 Q81D84 2-169 8088757 6ERD A:44-211 Q81D84 2-169 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8088835 3DSB A:15-166 Q185U9 15-166 8088836 3DSB A:15-166 Q185U9 15-166 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8088838 5Z6N A:2-149 P0AEH3 2-149 8088839 5Z6N A:2-149 P0AEH3 2-149 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8088888 2R1I A:16-171 A0JWG4 16-171 8088889 2R1I A:16-171 A0JWG4 16-171 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8089093 4E8O A:1-146 Q43899 1-146 8089094 4E8O A:1-146 Q43899 1-146 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8089095 4EVY A:1-145 Q44057 1-145 8089096 4EVY A:1-145 Q44057 1-145 TP=1,CL=1000003,CF=2000303,SF=3000403,FA=4001800
8031694 1O75 A:7-206 P29723 26-225 8044072 1O75 A:7-206 P29723 26-225 TP=1,CL=1000001,CF=2001084,SF=3001762,FA=4002797
8029535 1UMW A:373-500 P53350 373-500 8041914 1UMW A:373-500 P53350 373-500 TP=1,CL=1000003,CF=2000300,SF=3000394,FA=4001350
8029536 1UMW A:501-595 P53350 501-595 8041915 1UMW A:501-595 P53350 501-595 TP=1,CL=1000003,CF=2000300,SF=3000394,FA=4001350
8031074 1MBY A:845-919 Q64702 845-919 8043452 1MBY A:845-919 Q64702 845-919 TP=1,CL=1000003,CF=2000300,SF=3000394,FA=4003192
8086375 2N19 A:884-970 O00444 884-970 8086376 2N19 A:884-970 O00444 884-970 TP=1,CL=1000003,CF=2000300,SF=3000394,FA=4003192
8086377 5LHX B:660-744 O97143 660-744 8086378 5LHX B:660-744 O97143 660-744 TP=1,CL=1000003,CF=2000300,SF=3000394,FA=4003192
8020470 1MHN A:89-147 Q16637 89-147 8032850 1MHN A:89-147 Q16637 89-147 TP=1,CL=1000001,CF=2000090,SF=3000404,FA=4003195
8022325 2JNG A:5-80 Q14999 360-435 8034705 2JNG A:5-80 Q14999 360-435 TP=1,CL=1000001,CF=2000090,SF=3000404,FA=4001660
